ts,symbol,side,reason,qty,price,commission,realized_pnl,equity_after,cash_after,pos_after
2021-01-11 00:00:00+00:00,KO,buy,signal,14585.0,43.88,319.99490000000003,0.0,979737.923528916,345395.02176499995,14585.0
2021-01-15 00:00:00+00:00,KO,sell,stop,14585.0,42.57,310.44172499999996,-19416.791725000036,965968.0300399999,965968.0300399999,0.0
2021-03-10 00:00:00+00:00,KO,buy,signal,11798.0,44.36,261.67964,0.0,968150.3074681761,442347.0703999999,11798.0
2021-06-30 00:00:00+00:00,KO,sell,stop,11798.0,47.33,279.19966999999997,34760.86032999998,1000467.2107299999,1000467.2107299999,0.0
2021-07-16 00:00:00+00:00,KO,buy,signal,7866.0,49.72,195.54876000000002,0.0,999661.4312384936,609174.14197,7866.0
2021-08-20 00:00:00+00:00,KO,sell,stop,7866.0,50.0,196.65,2005.830000000009,1002277.49197,1002277.49197,0.0
2021-09-02 00:00:00+00:00,KO,buy,signal,18366.0,49.99,459.0581700000001,0.0,1001416.1759151733,83702.09379999992,18366.0
2021-09-17 00:00:00+00:00,KO,sell,stop,18366.0,48.77,447.85491,-22854.374909999977,978964.05889,978964.05889,0.0
2021-11-01 00:00:00+00:00,KO,buy,signal,5561.0,50.03,139.108415,0.0,977618.8059265076,700608.120475,5561.0
2021-11-29 00:00:00+00:00,KO,sell,stop,5561.0,47.91,133.21375500000002,-11922.533755000026,966902.4167200001,966902.4167200001,0.0
2021-12-15 00:00:00+00:00,KO,buy,signal,3919.0,51.8,101.5021,0.0,967147.7918065846,763796.7146200001,3919.0
2022-03-09 00:00:00+00:00,KO,sell,stop,3919.0,53.43,104.69608500000001,6283.273915000011,973084.1885350001,973084.1885350001,0.0
2022-03-29 00:00:00+00:00,KO,buy,signal,4449.0,56.05,124.683225,0.0,972638.942558993,723593.0553100001,4449.0
2022-05-19 00:00:00+00:00,KO,sell,stop,4449.0,54.87,122.058315,-5371.878314999999,967587.626995,967587.626995,0.0
2022-05-23 00:00:00+00:00,KO,buy,signal,16279.0,55.55,452.149225,0.0,984363.8418454701,62837.02777000016,16279.0
2022-06-15 00:00:00+00:00,KO,sell,stop,16279.0,54.4,442.7888,-19163.638799999975,947971.8389700002,947971.8389700002,0.0
2022-07-08 00:00:00+00:00,KO,buy,signal,4485.0,57.2,128.27100000000002,0.0,948163.3028370962,691301.5679700002,4485.0
2022-08-30 00:00:00+00:00,KO,sell,stop,4485.0,57.03,127.88977500000001,-890.3397750000076,946953.2281950002,946953.2281950002,0.0
2022-11-04 00:00:00+00:00,KO,buy,signal,4354.0,54.21,118.01517,0.0,946547.0561686159,710804.8730250002,4354.0
2023-01-04 00:00:00+00:00,KO,sell,stop,4354.0,58.08,126.44016,16723.53983999999,963558.7528650002,963558.7528650002,0.0
2023-01-09 00:00:00+00:00,KO,buy,signal,15866.0,58.27,462.25591000000003,0.0,952629.7280337965,38584.67695500015,15866.0
2023-01-11 00:00:00+00:00,KO,sell,stop,15866.0,57.37,455.11620999999997,-14734.51621000009,948361.9807450001,948361.9807450001,0.0
2023-03-24 00:00:00+00:00,KO,buy,signal,10257.0,55.89,286.631865,0.0,953990.4197337293,374811.6188800001,10257.0
2023-05-18 00:00:00+00:00,KO,sell,stop,10257.0,58.39,299.453115,25343.046885,973418.395765,973418.395765,0.0
2023-07-25 00:00:00+00:00,KO,buy,signal,5756.0,58.23,167.58594,0.0,972836.3613130371,638078.929825,5756.0
2023-08-16 00:00:00+00:00,KO,sell,stop,5756.0,56.53,162.69334,-9947.893340000017,963302.9164849999,963302.9164849999,0.0
2023-11-08 00:00:00+00:00,KO,buy,signal,4307.0,54.0,116.289,0.0,962154.4353768456,730608.627485,4307.0
2023-12-22 00:00:00+00:00,KO,sell,stop,4307.0,55.14,118.74399000000001,4791.236010000002,967977.8634949999,967977.8634949999,0.0
2023-12-28 00:00:00+00:00,KO,buy,signal,16448.0,55.7,458.07680000000005,0.0,968573.3361090623,51366.18669499981,16448.0
2024-04-11 00:00:00+00:00,KO,sell,stop,16448.0,56.56,465.14944,13680.130559999992,981199.9172549999,981199.9172549999,0.0
2024-04-29 00:00:00+00:00,KO,buy,signal,5383.0,59.27,159.52520500000003,0.0,981513.3249378782,661989.9820499998,5383.0
2024-05-30 00:00:00+00:00,KO,sell,stop,5383.0,59.15,159.202225,-805.1622250000245,980235.2298249998,980235.2298249998,0.0
2024-06-03 00:00:00+00:00,KO,buy,signal,11016.0,60.03,330.64524,0.0,981880.646821328,318614.10458499985,11016.0
2024-10-07 00:00:00+00:00,KO,sell,stop,11016.0,67.97,374.37876,87092.66123999997,1066997.2458249999,1066997.2458249999,0.0
2025-01-31 00:00:00+00:00,KO,buy,signal,6360.0,62.34,198.24120000000002,0.0,1065233.8008225097,670316.6046249999,6360.0
2025-03-24 00:00:00+00:00,KO,sell,stop,6360.0,67.76,215.47680000000003,34255.723200000015,1101054.727825,1101054.727825,0.0
2025-03-27 00:00:00+00:00,KO,buy,signal,12145.0,69.19,420.156275,0.0,1106901.314457715,260322.02155000006,12145.0
2025-04-08 00:00:00+00:00,KO,sell,stop,12145.0,67.92,412.4442,-15836.594199999952,1084797.97735,1084797.97735,0.0
2025-04-09 00:00:00+00:00,KO,buy,signal,9290.0,66.96,311.02919999999995,0.0,1102765.4994439455,462428.54815000016,9290.0
2025-05-13 00:00:00+00:00,KO,sell,stop,9290.0,68.54,318.36830000000003,14359.831700000115,1098846.7798500003,1098846.7798500003,0.0
2025-05-28 00:00:00+00:00,KO,buy,signal,6969.0,70.69,246.31930499999999,0.0,1094558.4979677908,605961.8505450003,6969.0
2025-06-18 00:00:00+00:00,KO,sell,stop,6969.0,69.43,241.92883500000002,-9022.868834999937,1089577.5917100003,1089577.5917100003,0.0
2025-08-19 00:00:00+00:00,KO,buy,signal,15797.0,68.81,543.4957850000001,0.0,1101454.5257418947,2042.5259250001982,15797.0
2025-09-03 00:00:00+00:00,KO,sell,stop,15797.0,68.1,537.88785,-11753.757850000125,1077280.338075,1077280.338075,0.0
